External ID,Name,Product Type,Internal Reference,Barcode,Sales Price,Cost,Weight,Sales Description,categ_id,website_published,public_categ_ids,Descripcion_cliente,Clave_cliente,Similitud
7500463854736,taza decorada dia del maestro colores,Bienes,52152101.0,7500463854736,,,,,,True,,paquete individual con 12 banderitas decoradas del mismo diseño de 3.5 cm de diametro. un empaque contiene 10 paquetes,banderitas decorativas ,0.123
7500463854743,taza decorada dia del maestro manzana ingles,Bienes,52152101.0,7500463854743,,,,,,True,,paquete individual con 12 banderitas decoradas del mismo diseño de 3.5 cm de diametro. un empaque contiene 10 paquetes,banderitas decorativas ,0.093
7500463854750,taza decorada dia del maestro happy,Bienes,14111601.0,7500463854750,,,,,,True,,paquete individual con 12 banderitas decoradas del mismo diseño de 3.5 cm de diametro. un empaque contiene 10 paquetes,banderitas decorativas ,0.116
7500463854767,sello 2 cm metalico cobre,Bienes,60121120.0,7500463854767,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.024
7500463854774,sello 2 cm rosa bb,Bienes,60121120.0,7500463854774,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.017
7500463854781,sello 2 cm fucsia,Bienes,60121120.0,7500463854781,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.013
7500463854798,sello 2 cm purpura,Bienes,60121120.0,7500463854798,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.012
7500463865206,sello 2 cm azul bb,Bienes,60121120.0,7500463865206,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.017
7500463865213,sello 2 cmazul rey,Bienes,60121120.0,7500463865213,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.004
7500463865220,sello 2 cmverde manzana,Bienes,60121120.0,7500463865220,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.006
7500463865237,sello 2 cm beige,Bienes,60121120.0,7500463865237,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.014
7500463865244,sello 2 cm rojo,Bienes,60121120.0,7500463865244,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.017
7500463865251,sello 2 cm neon rosa,Bienes,60121120.0,7500463865251,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.017
7500463865268,sello 2 cm neon amarillo,Bienes,60121120.0,7500463865268,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.014
7500463865275,sello 2 cm neon naranja,Bienes,60121120.0,7500463865275,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.036
7500463865282,sello 2 cm blanco,Bienes,60121120.0,7500463865282,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.015
7500463866685,sello 1 plg metalico oro,Bienes,60121120.0,7500463866685,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.009
7500463866692,sello 1 plg metalico plata,Bienes,60121120.0,7500463866692,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.008
7500463866708,sello 1 plg metalico trasparente,Bienes,60121120.0,7500463866708,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.023
7500463866715,sello 1 plg metalico cobre,Bienes,60121120.0,7500463866715,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.012
7500463866722,sello 1 plg rosa bb,Bienes,60121120.0,7500463866722,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.0
7500463866739,sello 1 plg fucsia,Bienes,60121120.0,7500463866739,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.0
7500463866746,sello 1 plg purpura,Bienes,60121120.0,7500463866746,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.002
7500463866753,sello 1 plg azul bb,Bienes,60121120.0,7500463866753,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.0
7500463866760,sello 1 plg azul rey,Bienes,60121120.0,7500463866760,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.0
7500463866777,sello 1 plg verde manzana,Bienes,60121120.0,7500463866777,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.003
7500463866784,sello 1 plg beige,Bienes,60121120.0,7500463866784,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.0
7500463866791,sello 1 plg rojo,Bienes,60121120.0,7500463866791,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.0
7500463866807,sello 1 plg neon rosa,Bienes,60121120.0,7500463866807,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.003
7500463866814,sello 1 plg neon amarillo,Bienes,60121120.0,7500463866814,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.003
7500463866821,sello 1 plg neon naranja,Bienes,60121120.0,7500463866821,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.033
7500463866838,sello 1 plg blanco,Bienes,60121120.0,7500463866838,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.0
7500463866845,sello 1.75 plg trasparente,Bienes,60121120.0,7500463866845,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.023
7500463866852,sello 1.75 plg neon rosa,Bienes,60121120.0,7500463866852,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.003
7500463866869,sello 1.75 plg neon amarillo,Bienes,60121120.0,7500463866869,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.002
7500463866876,sello 1.75 plg neon naranja,Bienes,60121120.0,7500463866876,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.029
7500463866883,sello 1.75 plg blanco,Bienes,60121120.0,7500463866883,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.0
7500463866890,sello ovalado chico xv aã‘os flores oro,Bienes,60121120.0,7500463866890,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.01
7500463888205,sello ovalado chico mis xv oro,Bienes,60121120.0,7500463888205,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.034
7500463888212,sello ovalado chico xv aã‘os oro,Bienes,60121120.0,7500463888212,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.011
7500463888229,sello ovalado chico xv aã‘os flores plata,Bienes,60121120.0,7500463888229,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.01
7500463888236,sello ovalado chico mis xv plata,Bienes,60121120.0,7500463888236,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.032
7500463888243,sello ovalado chico xv aã‘os plata,Bienes,60121120.0,7500463888243,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.011
7500463888250,sello ovalado chico boda sr y sra oro,Bienes,60121120.0,7500463888250,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.01
7500463888267,sello ovalado chico boda anillos oro,Bienes,60121120.0,7500463888267,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.01
7500463888274,sello ovalado chico amor infinito oro,Bienes,60121120.0,7500463888274,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.009
7500463888281,sello ovalado chico boda sr y sra plata,Bienes,60121120.0,7500463888281,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.01
7500463888298,sello ovalado chico boda anillos plata,Bienes,60121120.0,7500463888298,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.01
7500463888304,sello ovalado chico amor infinito plata,Bienes,60121120.0,7500463888304,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.009
7500463888311,sello ovalado grande xv aã‘os flores oro,Bienes,60121120.0,7500463888311,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.013
7500463888328,sello ovalado grande mis quince oro,Bienes,60121120.0,7500463888328,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.035
7500463888335,sello ovalado grande xv aã‘os oro,Bienes,60121120.0,7500463888335,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.012
7500463888342,sello ovalado grande xv aã‘os flores plata,Bienes,60121120.0,7500463888342,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.013
7500463888359,sello ovalado grande mis quince plata,Bienes,60121120.0,7500463888359,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.034
7500463888366,sello ovalado grande xv aã‘os plata,Bienes,60121120.0,7500463888366,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.012
7500463888373,sello ovalado grande amor infinito oro,Bienes,60121120.0,7500463888373,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.014
7500463888380,sello ovalado grande boda anillos oro,Bienes,60121120.0,7500463888380,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.011
7500463888397,sello ovalado grande amor infinito plata,Bienes,60121120.0,7500463888397,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.013
7500463888403,sello ovalado grande boda anillos plata,Bienes,60121120.0,7500463888403,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.01
7500463888410,tarjeta de regalo baby elefantita rosa,Bienes,14111601.0,7500463888410,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.023
7500463888427,tarjeta de regalo baby elefantito azul,Bienes,14111601.0,7500463888427,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.02
7500463888434,tarjeta de regalo graduacion lo lograstes,Bienes,14111601.0,7500463888434,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.036
7500463888441,tarjeta de regalo al fin graduado,Bienes,14111601.0,7500463888441,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.027
7500463888465,tarjeta de regalo graduado felicidades,Bienes,14111601.0,7500463888465,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.022
7500463888489,tarjeta de regalo graduado azul,Bienes,14111601.0,7500463888489,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.024
7500463888496,tarjeta de regalo graduado rosa,Bienes,14111601.0,7500463888496,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.025
7500463889806,tarjeta de regalo del maestro manzana en espanol,Bienes,14111601.0,7500463889806,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.047
7500463889813,tarjeta de regalo del maestro comics,Bienes,14111601.0,7500463889813,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.067
7500463889820,tarjeta de regalo del maestro gracias,Bienes,14111601.0,7500463889820,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.065
7500463889837,tarjeta de regalo del maestro gracias profe,Bienes,14111601.0,7500463889837,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.054
7500463889844,tarjeta de regalo del maestro feliz dia,Bienes,14111601.0,7500463889844,,,,,,True,,paquete individual con 12 banderitas decoradas del mismo diseño de 3.5 cm de diametro. un empaque contiene 10 paquetes,banderitas decorativas ,0.089
7500463889851,tarjeta de regalo del maestro lapices,Bienes,14111601.0,7500463889851,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.059
7500463889868,tarjeta de regalo del maestro manzana en ingles,Bienes,14111601.0,7500463889868,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.056
7500463889875,tarjeta de regalo del maestro happy day,Bienes,14111601.0,7500463889875,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.064
7500463889882,invitaciom vertical dinosaurios,Bienes,14111611.0,7500463889882,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.016
7500463889899,invirtacion vertical elefante azulc on corazon,Bienes,14111611.0,7500463889899,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.025
7500463898907,invitacion vertical elefante rosa con corazon,Bienes,14111611.0,7500463898907,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.058
7500463898914,invitacion vertical elefante es niã‘o,Bienes,14111611.0,7500463898914,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.028
7500463898921,invitacion vertical elefante es niã‘a,Bienes,14111611.0,7500463898921,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.028
7500463898938,invitacion vertical oso es niã‘o,Bienes,14111611.0,7500463898938,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.022
7500463898945,invitacion vertical oso es niã‘a,Bienes,14111611.0,7500463898945,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.022
7500463898952,invitacion vertical oso marinero,Bienes,14111611.0,7500463898952,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.018
7500463898969,invitacion doble dinosaurios,Bienes,14111611.0,7500463898969,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.016
7500463898976,invitacion doble elefantito azul,Bienes,14111611.0,7500463898976,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.019
7500463898983,invitacion doble elefantita rosa,Bienes,14111611.0,7500463898983,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.019
7500463898990,invitacion doble elefantito es niã‘o,Bienes,14111611.0,7500463898990,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.022
7500463899003,invitacion doble elefantita es niã‘a,Bienes,14111611.0,7500463899003,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.022
7500463899010,invitacion doble osito azul,Bienes,14111611.0,7500463899010,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.01
7500463899027,invitacion doble osita es niã‘a,Bienes,14111611.0,7500463899027,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.015
7500463899034,invitacion doble osito marinero,Bienes,14111611.0,7500463899034,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.009
7500463899041,taza decorada maestr@ manzana,Bienes,52152101.0,7500463899041,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.039
7500463899058,taza decorada feliz dia maestra lapices,Bienes,52152101.0,7500463899058,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.053
7500463899065,taza decorada de la maestr@,Bienes,52152101.0,7500463899065,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.058
7500463899072,cajita decorada super mama 10,Bienes,14111601.0,7500463899072,,,,,,True,,paquete individual con 12 banderitas decoradas del mismo diseño de 3 cm. un empaque contiene 10 paquetes ,banderitas decorativas ,0.075
7500463899089,cajita decorada mama suerheroe 10,Bienes,14111601.0,7500463899089,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.054
750046389909,cajita decorada mama feliz dia 10,Bienes,14111601.0,750046389909,,,,,,True,,paquete individual con 12 banderitas decoradas del mismo diseño de 3.5 cm de diametro. un empaque contiene 10 paquetes,banderitas decorativas ,0.102
7500463994500,taza decorada eres la mejor mama,Bienes,52152101.0,7500463994500,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.051
7500463994517,taza decorada super mama,Bienes,52152101.0,7500463994517,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.056
7500463994524,sobre para dinero grande plata liso,Bienes,44121505.0,7500463994524,,,,,,True,,paquete individual con 6 charolas del mismo diseño y/o liso 5.5x19.5x4 cm. un empaque contiene 10 paquetes,charola,0.09
7500463994531,sobre para dinero grande oro liso,Bienes,44121505.0,7500463994531,,,,,,True,,paquete individual con 6 charolas del mismo diseño y/o liso 5.5x19.5x4 cm. un empaque contiene 10 paquetes,charola,0.095
7500463994548,cajita de color negro 5,Bienes,14111601.0,7500463994548,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.024
7500463994555,cajita de color purpura 5,Bienes,14111601.0,7500463994555,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.018
7500463994562,cajita de color beige 5,Bienes,14111601.0,7500463994562,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.021
7500463994579,cajita de color amarillo 5,Bienes,14111601.0,7500463994579,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.021
7500463994586,cajita de color verde manzana 5,Bienes,14111601.0,7500463994586,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.021
7500463994593,cajita de color azul rey 5,Bienes,14111601.0,7500463994593,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.024
7500464023407,cajita de color rojo 5,Bienes,14111601.0,7500464023407,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.025
7500464023414,cajita de color aqua 5,Bienes,14111601.0,7500464023414,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.057
7500464023421,cajita de color azul bb 5,Bienes,14111601.0,7500464023421,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.025
7500464023438,cajita de color rosa bb 5,Bienes,14111601.0,7500464023438,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.025
7500464023445,cajita de color fucsia 5,Bienes,14111601.0,7500464023445,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.021
7500464023452,cajita de color oro 5,Bienes,14111601.0,7500464023452,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.027
7500464023469,cajita de color plata 5,Bienes,14111601.0,7500464023469,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.024
7500464023476,cajita de color cobre 5,Bienes,14111601.0,7500464023476,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.028
7500464023483,cajita de color negro 7,Bienes,14111601.0,7500464023483,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.024
7500464023490,cajita de color purpura 7,Bienes,14111601.0,7500464023490,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.018
7500464023506,cajita de color beige 7,Bienes,14111601.0,7500464023506,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.021
7500464023513,cajita de color amarillo 7,Bienes,14111601.0,7500464023513,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.021
7500464023520,cajita de color verde manzana 7,Bienes,14111601.0,7500464023520,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.021
7500464023537,cajita de color azul rey 7,Bienes,14111601.0,7500464023537,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.024
7500464023544,cajita de color rojo 7,Bienes,14111601.0,7500464023544,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.025
7500464023551,cajita de color aqua 7,Bienes,14111601.0,7500464023551,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.057
7500464023568,cajita de color azul bb 7,Bienes,14111601.0,7500464023568,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.025
7500464023575,cajita de color rosa bb 7,Bienes,14111601.0,7500464023575,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.025
7500464023582,cajita de color fucsia 7,Bienes,14111601.0,7500464023582,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.021
7500464023599,cajta de color oro 7,Bienes,14111601.0,7500464023599,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.017
7500464023605,cajita de color plata 7,Bienes,14111601.0,7500464023605,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.024
7500464023612,cajita de color cobre 7,Bienes,14111601.0,7500464023612,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.028
7500464023629,cajita de color negro 10,Bienes,14111601.0,7500464023629,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.046
7500464023636,cajita de color purpura 10,Bienes,14111601.0,7500464023636,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.036
7500464023643,cajita de color beige 10,Bienes,14111601.0,7500464023643,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.04
7500464023650,cajita de color amarillo 10,Bienes,14111601.0,7500464023650,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.041
7500464023667,cajita de color verde manzana 10,Bienes,14111601.0,7500464023667,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.037
7500464023674,cajita de color azul rey 10,Bienes,14111601.0,7500464023674,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.045
7500464023681,cajita de color rojo 10,Bienes,14111601.0,7500464023681,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.048
7500464023698,cajita de color aqua 10,Bienes,14111601.0,7500464023698,,,,,,True,,paquete individual con 12 banderitas decoradas del mismo diseño de 3.5 cm de diametro. un empaque contiene 10 paquetes,banderitas decorativas ,0.078
7500464023704,cajita de color azul bb 10,Bienes,14111601.0,7500464023704,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.048
7500464023711,cajita de color rosa bb 10,Bienes,14111601.0,7500464023711,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.048
7500464023728,cajita de color fucsia 10,Bienes,14111601.0,7500464023728,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.04
7500464023735,cajita de color oro 10,Bienes,14111601.0,7500464023735,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.052
7500464023742,cajita de color plata 10,Bienes,14111601.0,7500464023742,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.046
7500464023759,cajita de color cobre 10,Bienes,14111601.0,7500464023759,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.049
7500464023766,charola para hotdog negro,Bienes,14111601.0,7500464023766,,,,,,True,,paquete individual con 6 charolas del mismo diseño y/o liso 5.5x19.5x4 cm. un empaque contiene 10 paquetes,charola,0.161
7500464023773,charola para hotdog purpura,Bienes,14111601.0,7500464023773,,,,,,True,,paquete individual con 6 charolas del mismo diseño y/o liso 5.5x19.5x4 cm. un empaque contiene 10 paquetes,charola,0.14
7500464023780,charola para hotdog beige,Bienes,14111601.0,7500464023780,,,,,,True,,paquete individual con 6 charolas del mismo diseño y/o liso 5.5x19.5x4 cm. un empaque contiene 10 paquetes,charola,0.151
7500464023797,charola para hotdog amarillo,Bienes,14111601.0,7500464023797,,,,,,True,,paquete individual con 6 charolas del mismo diseño y/o liso 5.5x19.5x4 cm. un empaque contiene 10 paquetes,charola,0.151
7500464023803,charola para hotdog verde manzana,Bienes,14111601.0,7500464023803,,,,,,True,,paquete individual con 6 charolas del mismo diseño y/o liso 5.5x19.5x4 cm. un empaque contiene 10 paquetes,charola,0.138
7500464023810,charola para hotdog azul rey,Bienes,14111601.0,7500464023810,,,,,,True,,paquete individual con 6 charolas del mismo diseño y/o liso 5.5x19.5x4 cm. un empaque contiene 10 paquetes,charola,0.159
7500464023827,charola para hotdog rojo,Bienes,14111601.0,7500464023827,,,,,,True,,paquete individual con 6 charolas del mismo diseño y/o liso 5.5x19.5x4 cm. un empaque contiene 10 paquetes,charola,0.163
7500464023834,charola para hotdog aqua,Bienes,14111601.0,7500464023834,,,,,,True,,paquete individual con 6 charolas del mismo diseño y/o liso 5.5x19.5x4 cm. un empaque contiene 10 paquetes,charola,0.18
7500464023841,charola para hotdog azul bb,Bienes,14111601.0,7500464023841,,,,,,True,,paquete individual con 6 charolas del mismo diseño y/o liso 5.5x19.5x4 cm. un empaque contiene 10 paquetes,charola,0.163
7500464023858,charola para hotdog rosa bb,Bienes,14111601.0,7500464023858,,,,,,True,,paquete individual con 6 charolas del mismo diseño y/o liso 5.5x19.5x4 cm. un empaque contiene 10 paquetes,charola,0.163
7500464023865,charola para hotdog fucsia,Bienes,14111601.0,7500464023865,,,,,,True,,paquete individual con 6 charolas del mismo diseño y/o liso 5.5x19.5x4 cm. un empaque contiene 10 paquetes,charola,0.149
7500464023872,charola para hotdog oro,Bienes,14111601.0,7500464023872,,,,,,True,,paquete individual con 6 charolas del mismo diseño y/o liso 5.5x19.5x4 cm. un empaque contiene 10 paquetes,charola,0.168
7500464023889,charola para hotdog plata,Bienes,14111601.0,7500464023889,,,,,,True,,paquete individual con 6 charolas del mismo diseño y/o liso 5.5x19.5x4 cm. un empaque contiene 10 paquetes,charola,0.16
7500464023896,charola para hotdog cobre,Bienes,14111601.0,7500464023896,,,,,,True,,paquete individual con 6 charolas del mismo diseño y/o liso 5.5x19.5x4 cm. un empaque contiene 10 paquetes,charola,0.162
7500464023902,caja papas fritas color negro,Bienes,14111601.0,7500464023902,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.057
7500464023919,caja papas fritas color purpura,Bienes,14111601.0,7500464023919,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.048
7500464023926,caja papas fritas color beige,Bienes,14111601.0,7500464023926,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.053
7500464023933,caja papas fritas color amarillo,Bienes,14111601.0,7500464023933,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.053
7500464023940,caja papas fritas color verde manzana,Bienes,14111601.0,7500464023940,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.048
7500464023964,caja papas fritas color rojo,Bienes,14111601.0,7500464023964,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.058
7500464023971,caja papas fritas color aqua,Bienes,14111601.0,7500464023971,,,,,,True,,paquete individual con 12 banderitas decoradas del mismo diseño de 3 cm. un empaque contiene 10 paquetes ,banderitas decorativas ,0.082
7500464023988,caja papas fritas color azul bb,Bienes,14111601.0,7500464023988,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.058
7500464023995,caja papas fritas color rosa bb,Bienes,14111601.0,7500464023995,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.058
7500464024008,caja papas fritas color fucsia,Bienes,14111601.0,7500464024008,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.052
7500464024015,caja papas fritas color oro,Bienes,14111601.0,7500464024015,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.061
7500464024022,caja papas fritas color plata,Bienes,14111601.0,7500464024022,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.057
7500464024039,caja papas fritas color cobre,Bienes,14111601.0,7500464024039,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.06
7500464024046,caja para fiesta dulcera negro,Bienes,14111601.0,7500464024046,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.028
7500464024053,caja para fiesta dulcera purpura,Bienes,14111601.0,7500464024053,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.026
7500464024060,caja para fiesta dulcera beige,Bienes,14111601.0,7500464024060,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.026
