External ID,Name,Product Type,Internal Reference,Barcode,Sales Price,Cost,Weight,Sales Description,categ_id,website_published,public_categ_ids
7502288012346,TARJETA DEPARA BOSQUE,Bienes,14111611,7502288012346,,,,,,TRUE,
7502288012353,TARJETA DEPARA FELIZ DIA TQM,Bienes,14111611,7502288012353,,,,,,TRUE,
7502288012360,TARJETA DEPARA FELIZ DIA DE LAS MADRES,Bienes,14111611,7502288012360,,,,,,TRUE,
7502288012377,TARJETA DEPARA FELIZ DIA MAMA SILABAS,Bienes,14111611,7502288012377,,,,,,TRUE,
7502288012384,TARJETA DEPARA TE QUIERO MAMA,Bienes,14111611,7502288012384,,,,,,TRUE,
7502288012391,STICKER CIRCULAR LA MEJOR MAMA,Bienes,60121012,7502288012391,,,,,,TRUE,
7502288012407,STICKER CIRCULAR SUPER MAMA,Bienes,60121012,7502288012407,,,,,,TRUE,
7502288012414,STICKER CIRCULAR FELIZ A LA MEJOR MAMA,Bienes,60121012,7502288012414,,,,,,TRUE,
7502288012421,STICKER CIRCULAR TE AMO MAMA,Bienes,60121012,7502288012421,,,,,,TRUE,
7502288012438,STICKER CIRCULAR TQM MAMA,Bienes,60121012,7502288012438,,,,,,TRUE,
7502288012445,STICKER CIRCULAR MAMA TE QUIERO,Bienes,60121012,7502288012445,,,,,,TRUE,
7502288012452,STICKER CIRCULAR MAMA SILABAS,Bienes,60121012,7502288012452,,,,,,TRUE,
7502288012469,CAJA CUBO TE QUERO MAMA 5,Bienes,14111601,7502288012469,,,,,,TRUE,
7502288012476,CAJA CUBO MANUAL DE MAMA 5,Bienes,14111601,7502288012476,,,,,,TRUE,
7502288012483,CAJA CUBO MEJOR MAMA ES MIA 5,Bienes,14111601,7502288012483,,,,,,TRUE,
7502288012490,CAJA CUBO TE QUERO MAMA 7,Bienes,14111601,7502288012490,,,,,,TRUE,
7502288012506,CAJA CUBO MANUAL DE MAMA 7,Bienes,14111601,7502288012506,,,,,,TRUE,
7502288012513,CAJA CUBO MEJOR MAMA ES MIA 7,Bienes,14111601,7502288012513,,,,,,TRUE,
7502288012520,CAJA CUBO TE QUERO MAMA 10,Bienes,14111601,7502288012520,,,,,,TRUE,
7502288012537,CAJA CUBO MANUAL DE MAMA 10,Bienes,14111601,7502288012537,,,,,,TRUE,
7502288012544,CAJA CUBO MEJOR MAMA ES MIA 10,Bienes,14111601,7502288012544,,,,,,TRUE,
7502288012551,TARJETA DEPARA MOÃ‘O ROJO,Bienes,14111611,7502288012551,,,,,,TRUE,
7502288012568,TARJETA DEPARA MUSTACHO,Bienes,14111611,7502288012568,,,,,,TRUE,
7502288012575,TARJETA DEPARA SOMBRERO,Bienes,14111611,7502288012575,,,,,,TRUE,
7502288012582,TARJETA DEPARA CORBATA,Bienes,14111611,7502288012582,,,,,,TRUE,
7502288012599,TARJETA DEPARA MUNDO,Bienes,14111611,7502288012599,,,,,,TRUE,
7502288012605,TARJETA DEPARA PIZZA,Bienes,14111611,7502288012605,,,,,,TRUE,
7502288012612,TARJETA DEPARA GALAXIA,Bienes,14111611,7502288012612,,,,,,TRUE,
7502288012629,TARJETA DEPARA SUPER PAPA,Bienes,14111611,7502288012629,,,,,,TRUE,
7502288012636,STICKER CIRCULAR MUSTACHO,Bienes,60121012,7502288012636,,,,,,TRUE,
7502288012643,STICKER CIRCULAR MOÃ‘O ROJO,Bienes,60121012,7502288012643,,,,,,TRUE,
7502288012650,STICKER CIRCULAR MUNDO,Bienes,60121012,7502288012650,,,,,,TRUE,
7502288012667,STICKER CIRCULAR SOMBRERO,Bienes,60121012,7502288012667,,,,,,TRUE,
7502288012674,STICKER CIRCULAR GALAXIA,Bienes,60121012,7502288012674,,,,,,TRUE,
7502288012681,STICKER CIRCULAR SMOKING,Bienes,60121012,7502288012681,,,,,,TRUE,
7502288012698,STICKER CIRCULAR PC COPA DORADA,Bienes,60121012,7502288012698,,,,,,TRUE,
7502288012704,STICKER CIRCULAR PC COPA AZUL,Bienes,60121012,7502288012704,,,,,,TRUE,
7502288012711,STICKER CIRCULAR PC COPA ROSA,Bienes,60121012,7502288012711,,,,,,TRUE,
7502288012728,STICKER CIRCULAR NIÃ‘O,Bienes,60121012,7502288012728,,,,,,TRUE,
7502288012735,STICKER CIRCULAR NIÃ‘A,Bienes,60121012,7502288012735,,,,,,TRUE,
7502288012742,STICKER CIRCULAR CRUZ AZUL,Bienes,60121012,7502288012742,,,,,,TRUE,
7502288012759,STICKER CIRCULAR CRUZ ROSA,Bienes,60121012,7502288012759,,,,,,TRUE,
7502288012766,STICKER CIRCULAR CRUZ PAJARO,Bienes,60121012,7502288012766,,,,,,TRUE,
7502288012773,STICKER CIRCULAR BAUTIZO,Bienes,60121012,7502288012773,,,,,,TRUE,
7502288012780,STICKER CIRCULAR ANGEL AZUL,Bienes,60121012,7502288012780,,,,,,TRUE,
7502288012797,STICKER CIRCULAR ANGEL ROSA,Bienes,60121012,7502288012797,,,,,,TRUE,
7502288012803,STICKER CIRCULAR CRUZ PAJARO AZUL,Bienes,60121012,7502288012803,,,,,,TRUE,
7502288012810,STICKER CIRCULAR CRUZ PAJARO ROSA,Bienes,60121012,7502288012810,,,,,,TRUE,
7502288012827,STICKER CIRCULAR  AUREOLA  AZUL,Bienes,60121012,7502288012827,,,,,,TRUE,
7502288012834,STICKER CIRCULAR ANGEL AUREOLA ROSA,Bienes,60121012,7502288012834,,,,,,TRUE,
7502288012841,STICKER CIRCULAR ANILLOS,Bienes,60121012,7502288012841,,,,,,TRUE,
7502288012858,STICKER CIRCULAR RECIEN CASADOS,Bienes,60121012,7502288012858,,,,,,TRUE,
7502288012865,STICKER CIRCULAR SR Y SRA,Bienes,60121012,7502288012865,,,,,,TRUE,
7502288012872,STICKER CIRCULAR COPAS,Bienes,60121012,7502288012872,,,,,,TRUE,
7502288012889,STICKER CIRCULAR BIRRETE DIPLOMA,Bienes,60121012,7502288012889,,,,,,TRUE,
7502288012896,STICKER CIRCULAR FELICIDADES CUADROS,Bienes,60121012,7502288012896,,,,,,TRUE,
7502288012902,STICKER CIRCULAR TE HAS GRADUADO,Bienes,60121012,7502288012902,,,,,,TRUE,
7502288012919,STICKER CIRCULAR VIRRETE VOLANDO,Bienes,60121012,7502288012919,,,,,,TRUE,
7502288012926,STICKER CIRCULAR AL FIN GRADUADO,Bienes,60121012,7502288012926,,,,,,TRUE,
7502288012933,STICKER CIRCULAR VIRRETES COLORES,Bienes,60121012,7502288012933,,,,,,TRUE,
7502288012940,STICKER CIRCULAR PUNTOS AZULES,Bienes,60121012,7502288012940,,,,,,TRUE,
7502288012957,STICKER CIRCULAR PUNTOS ROSAS,Bienes,60121012,7502288012957,,,,,,TRUE,
7502288012964,CAJA CUBO SUPER PAPA,Bienes,14111601,7502288012964,,,,,,TRUE,
7502288012971,CAJA CUBO MEJOR PAPA MUNDO,Bienes,14111601,7502288012971,,,,,,TRUE,
7502288012988,CAJA CUBO EL MEJOR PAPA MIO,Bienes,14111601,7502288012988,,,,,,TRUE,
7502288012995,CAJA CUBO SUPER PAPA,Bienes,14111601,7502288012995,,,,,,TRUE,
7502288013008,CAJA CUBO MEJOR PAPA MUNDO,Bienes,14111601,7502288013008,,,,,,TRUE,
7502288013015,CAJA CUBO EL MEJOR PAPA MIO,Bienes,14111601,7502288013015,,,,,,TRUE,
7502288013022,CAJA CUBO SUPER PAPA,Bienes,14111601,7502288013022,,,,,,TRUE,
7502288013039,CAJA CUBO MEJOR PAPA MUNDO,Bienes,14111601,7502288013039,,,,,,TRUE,
7502288013046,CAJA CUBO EL MEJOR PAPA MIO,Bienes,14111601,7502288013046,,,,,,TRUE,
7502288013053,LONCHERA MINI BABY NUBES,Bienes,14111601,7502288013053,,,,,CAJA / LONCHERA,TRUE,CAJA / LONCHERA
7502288013060,LONCHERA MINI BABY PATO,Bienes,14111601,7502288013060,,,,,CAJA / LONCHERA,TRUE,CAJA / LONCHERA
7502288013077,LONCHERA MINI BABY BIBERON AZUL,Bienes,14111601,7502288013077,,,,,CAJA / LONCHERA,TRUE,CAJA / LONCHERA
7502288013084,LONCHERA MINI BABY BIBERON ROSA,Bienes,14111601,7502288013084,,,,,CAJA / LONCHERA,TRUE,CAJA / LONCHERA
7502288013091,LONCHERA MINI BABY CORONA ROSA,Bienes,14111601,7502288013091,,,,,CAJA / LONCHERA,TRUE,CAJA / LONCHERA
7502288013107,LONCHERA MINI BABY UNISEX,Bienes,14111601,7502288013107,,,,,CAJA / LONCHERA,TRUE,CAJA / LONCHERA
7502288013114,LONCHERA MINI PAPÃ ZIGZAG,Bienes,14111601,7502288013114,,,,,CAJA / LONCHERA,TRUE,CAJA / LONCHERA
7502288013121,LONCHERA MINI PAPÃ CAMARA LENTE,Bienes,14111601,7502288013121,,,,,CAJA / LONCHERA,TRUE,CAJA / LONCHERA
7502288013138,LONCHERA MINI FLORAL ROSAS,Bienes,14111601,7502288013138,,,,,CAJA / LONCHERA,TRUE,CAJA / LONCHERA
7502288013145,LONCHERA MINI FLORAL NARANJAS,Bienes,14111601,7502288013145,,,,,CAJA / LONCHERA,TRUE,CAJA / LONCHERA
7502288013152,LONCHERA MINI FLORAL ROSA VERDE,Bienes,14111601,7502288013152,,,,,CAJA / LONCHERA,TRUE,CAJA / LONCHERA
7502288013169,LONCHERA MINI FLORAL VERDE AQUA,Bienes,14111601,7502288013169,,,,,CAJA / LONCHERA,TRUE,CAJA / LONCHERA
7502288013176,LONCHERA MINI FLORAL AMARILLA ROSA,Bienes,14111601,7502288013176,,,,,CAJA / LONCHERA,TRUE,CAJA / LONCHERA
7502288013183,LONCHERA MINI FLORAL ROJAS,Bienes,14111601,7502288013183,,,,,CAJA / LONCHERA,TRUE,CAJA / LONCHERA
7502288013190,LONCHERA MINI PAPÃ LENTES MOÃ‘O,Bienes,14111601,7502288013190,,,,,CAJA / LONCHERA,TRUE,CAJA / LONCHERA
7502288013206,LONCHERA MINI PAPÃ RELOJES,Bienes,14111601,7502288013206,,,,,CAJA / LONCHERA,TRUE,CAJA / LONCHERA
7502288013213,LONCHERA MINI PAPÃ CARROS VINTAGE,Bienes,14111601,7502288013213,,,,,CAJA / LONCHERA,TRUE,CAJA / LONCHERA
7502288013220,LONCHERA MINI PAPÃ CARROS COLOR,Bienes,14111601,7502288013220,,,,,CAJA / LONCHERA,TRUE,CAJA / LONCHERA
7502288013237,LONCHERA MINI PAPÃ NOTA MUSICAL,Bienes,14111601,7502288013237,,,,,CAJA / LONCHERA,TRUE,CAJA / LONCHERA
7502288013244,LONCHERA MINI PAPÃ MOÃ‘O ROJO,Bienes,14111601,7502288013244,,,,,CAJA / LONCHERA,TRUE,CAJA / LONCHERA
7502288013251,LONCHERA MINI FLORAL KRAFT VINTAGE,Bienes,14111601,7502288013251,,,,,CAJA / LONCHERA,TRUE,CAJA / LONCHERA
7502288013268,LONCHERA MINI FLORAL KRAFT FLOR SEPIA,Bienes,14111601,7502288013268,,,,,CAJA / LONCHERA,TRUE,CAJA / LONCHERA
7502288013275,LONCHERA MINI FLORAL KRAFT HOJAS SEPIA,Bienes,14111601,7502288013275,,,,,CAJA / LONCHERA,TRUE,CAJA / LONCHERA
7502288013282,LONCHERA MINI FLORAL KRAFT HOJAS VERDES,Bienes,14111601,7502288013282,,,,,CAJA / LONCHERA,TRUE,CAJA / LONCHERA
7502288013299,LONCHERA MINI GRADUACIÃ“N KRAFT VIRRETE,Bienes,14111601,7502288013299,,,,,CAJA / LONCHERA,TRUE,CAJA / LONCHERA
7502288013305,LONCHERA MINI GRADUACIÃ“N KRAFT VIRRETE FELICIDADES,Bienes,14111601,7502288013305,,,,,CAJA / LONCHERA,TRUE,CAJA / LONCHERA
7502288013312,LONCHERA MINI GRADUACIÃ“N KRAFT LAPICES,Bienes,14111601,7502288013312,,,,,CAJA / LONCHERA,TRUE,CAJA / LONCHERA
7502288013329,LONCHERA MINI GRADUACIÃ“N KRAFT LO LOGRAST,Bienes,14111601,7502288013329,,,,,CAJA / LONCHERA,TRUE,CAJA / LONCHERA
7502288013336,LONCHERA MINI BODA KRAFT SMOKING,Bienes,14111601,7502288013336,,,,,CAJA / LONCHERA,TRUE,CAJA / LONCHERA
7502288013343,TARJETA BAUTIZO PAJARO,Bienes,14111611,7502288013343,,,,,,TRUE,
7502288013350,TARJETA BABY ELEFANTE ROSA,Bienes,14111611,7502288013350,,,,,,TRUE,
7502288013367,TARJETA BABY ELEFANTE AZUL,Bienes,14111611,7502288013367,,,,,,TRUE,
7502288013398,TARJETA BABY OSO ROSA,Bienes,14111611,7502288013398,,,,,,TRUE,
7502288013404,TARJETA BABY OSO AZUL,Bienes,14111611,7502288013404,,,,,,TRUE,
7502288013411,TARJETA OSO MARINERO,Bienes,14111611,7502288013411,,,,,,TRUE,
7502288013428,TARJETA COMUNION CRUZ DORADA,Bienes,14111611,7502288013428,,,,,,TRUE,
7502288013435,TARJETA COMUNION CALIZ UVAS VELAS,Bienes,14111611,7502288013435,,,,,,TRUE,
7502288013442,TARJETA COMUNION CALIZ AZUL,Bienes,14111611,7502288013442,,,,,,TRUE,
7502288013459,TARJETA COMUNION CALIZ ROSA,Bienes,14111611,7502288013459,,,,,,TRUE,
7502288013466,TARJETA COMUNION CRUZ AZUL,Bienes,14111611,7502288013466,,,,,,TRUE,
7502288013473,TARJETA BODA TRAJES NOVIO,Bienes,14111611,7502288013473,,,,,,TRUE,
7502288013480,TARJETA BODA RECIEN CASADOS,Bienes,14111601,7502288013480,,,,,,TRUE,
7502288013497,TARJETA BODA ZAPATOS NOVIOS,Bienes,14111611,7502288013497,,,,,,TRUE,
7502288013503,TARJETA BODA FELICIDADES,Bienes,14111611,7502288013503,,,,,,TRUE,
7502288013510,TARJETA BODA VOCHO CORAZONES,Bienes,14111611,7502288013510,,,,,,TRUE,
7502288013527,TARJETA GRADUACION LIBROS,Bienes,14111611,7502288013527,,,,,,TRUE,
7502288013534,TARJETA GRADUACION VIRRETE,Bienes,14111611,7502288013534,,,,,,TRUE,
7502288013541,TARJETA GRADUACION VIRRETE G,Bienes,14111611,7502288013541,,,,,,TRUE,
7502288013558,TARJETA GRADUACION VIRRETES VOLANDO,Bienes,14111611,7502288013558,,,,,,TRUE,
7502288013565,TARJETA GRADUACION BIRRETE FELICIDADES,Bienes,14111611,7502288013565,,,,,,TRUE,
7502288013572,TARJETA GRADUACION VIRRETE FONDO NEGRO,Bienes,14111611,7502288013572,,,,,,TRUE,
7502288013589,TARJETA GRADUACION BIRRETE FONDO AZUL,Bienes,14111611,7502288013589,,,,,,TRUE,
7502288013596,TARJETA GRADUACION BIRRETE FONDO ROSA,Bienes,14111611,7502288013596,,,,,,TRUE,
7502288013602,TARJETA GRADUACION VERTICAL VIRRETES VOLANDO,Bienes,14111611,7502288013602,,,,,,TRUE,
7502288013619,TARJETA DESPEDIDA ANILLO,Bienes,14111611,7502288013619,,,,,,TRUE,
7502288013626,TARJETA DESPEDIDA ZAPATILLAS,Bienes,14111611,7502288013626,,,,,,TRUE,
7502288013633,TARJETA DESPEDIDA FLORES,Bienes,14111611,7502288013633,,,,,,TRUE,
7502288013640,TARJETA PAPÃ MOÃ‘O ROJO,Bienes,14111611,7502288013640,,,,,,TRUE,
7502288013657,TARJETA PAPÃ BIGOTE,Bienes,14111611,7502288013657,,,,,,TRUE,
7502288013664,TARJETA PAPÃ SOMBRERO,Bienes,14111611,7502288013664,,,,,,TRUE,
7502288013671,TARJETA PAPÃ CORBATA,Bienes,14111611,7502288013671,,,,,,TRUE,
7502288013688,TARJETA PAPÃ MUNDO,Bienes,14111611,7502288013688,,,,,,TRUE,
7502288013695,TARJETA PAPÃ PIZZA,Bienes,14111611,7502288013695,,,,,,TRUE,
7502288013701,TARJETA PAPÃ GALAXIA,Bienes,14111611,7502288013701,,,,,,TRUE,
7502288013718,TARJETA PAPÃ SMOKING,Bienes,14111611,7502288013718,,,,,,TRUE,
7502288013725,TARJETA MAMÃ ERES LA MEJOR,Bienes,14111611,7502288013725,,,,,,TRUE,
7502288013732,TARJETA MAMÃ MEJOR MAMÃ,Bienes,14111611,7502288013732,,,,,,TRUE,
7502288013749,TARJETA MAMÃ TE AMO,Bienes,14111611,7502288013749,,,,,,TRUE,
7502288013756,TARJETA MAMÃ FELÃZ DÃA,Bienes,14111611,7502288013756,,,,,,TRUE,
7502288013763,TARJETA MAMÃ FELIZ DIA TQM,Bienes,14111611,7502288013763,,,,,,TRUE,
7502288013770,TARJETA MAMÃ FLORES ROSA AMARILLO,Bienes,14111611,7502288013770,,,,,,TRUE,
7502288013787,TARJETA MAMÃ SILABAS,Bienes,14111611,7502288013787,,,,,,TRUE,
7502288013794,TARJETA MAMÃ CIRCULO FLOR,Bienes,14111611,7502288013794,,,,,,TRUE,
7502288013800,TARJETA MAMÃ SUPER MAMÃ,Bienes,14111611,7502288013800,,,,,,TRUE,
7502288013817,TARJETA MAMÃ FLORES VINTAGE,Bienes,14111611,7502288013817,,,,,,TRUE,
7502288013824,TARJETA MAMÃ FELIZ DÃA MADRES,Bienes,14111611,7502288013824,,,,,,TRUE,
7502288013831,STICKER CIRCULAR BABY FLORAL,Bienes,60121012,7502288013831,,,,,,TRUE,
7502288013848,STICKER CIRCULAR BABY HUELLAS AZUL ROSA,Bienes,60121012,7502288013848,,,,,,TRUE,
7502288013855,STICKER CIRCULAR BABY HUELLAS AZUL,Bienes,60121012,7502288013855,,,,,,TRUE,
7502288013862,STICKER CIRCULAR BABY HUELLAS ROSA,Bienes,60121012,7502288013862,,,,,,TRUE,
7502288013879,STICKER CIRCULAR BABY GLOBO AZUL,Bienes,60121012,7502288013879,,,,,,TRUE,
7502288013886,STICKER CIRCULAR BABY GLOBO ROSA,Bienes,60121012,7502288013886,,,,,,TRUE,
7502288013893,STICKER CIRCULAR BABY ES NIÃ‘O,Bienes,60121012,7502288013893,,,,,,TRUE,
7502288013909,STICKER CIRCULAR BABY ES NIÃ‘A,Bienes,60121012,7502288013909,,,,,,TRUE,
7502288013916,STICKER CIRCULAR BABY ELEFANTE AZUL,Bienes,60121012,7502288013916,,,,,,TRUE,
7502288013923,STICKER CIRCULAR BABY ELEFANTE ROSA,Bienes,60121012,7502288013923,,,,,,TRUE,
7502288013930,STICKER CIRCULAR BABY OSO MARINERO,Bienes,60121012,7502288013930,,,,,,TRUE,
7502288013947,STICKER CIRCULAR BABY UNISEX,Bienes,60121012,7502288013947,,,,,,TRUE,
7502288013954,STICKER CIRCULAR TARRO HAPPY BEER DAY,Bienes,60121012,7502288013954,,,,,,TRUE,
7502288013961,STICKER CIRCULAR CUMPLE GORROS,Bienes,60121012,7502288013961,,,,,,TRUE,
7502288013978,STICKER CIRCULAR CUMPLE REGALO,Bienes,60121012,7502288013978,,,,,,TRUE,
7502288013985,STICKER CIRCULAR CUMPLE CUPCAKE,Bienes,60121012,7502288013985,,,,,,TRUE,
7502288013992,STICKER CIRCULAR CUMPLE PASTEL LETRA,Bienes,60121012,7502288013992,,,,,,TRUE,
7502288014005,STICKER CIRCULAR CUMPLE CUMPLIR AÃ‘OS,Bienes,60121012,7502288014005,,,,,,TRUE,
7502288014012,STICKER CIRCULAR CUMPLE ASTERISCOS,Bienes,60121012,7502288014012,,,,,,TRUE,
7502288014029,STICKER CIRCULAR CUMPLE FELICIDADES COLORES,Bienes,60121012,7502288014029,,,,,,TRUE,
7502288014036,SOBRE BAILARINA GLOBO,Bienes,44121505,7502288014036,,,,,,TRUE,
7502288014043,SOBRE FELICIDADES FLORES,Bienes,44121505,7502288014043,,,,,,TRUE,
7502288014050,SOBRE BOTAS SOMBRERO ROSA,Bienes,44121505,7502288014050,,,,,,TRUE,
7502288014067,SOBRE LINEAS Y CORAZONES,Bienes,44121505,7502288014067,,,,,,TRUE,
7502288014074,SOBRE FLORES MARCO OVALO,Bienes,44121505,7502288014074,,,,,,TRUE,
7502288014081,SOBRE PUNTOS COLORES,Bienes,44121505,7502288014081,,,,,,TRUE,
7502288014098,STICKER CIRCULAR BODA ARGOLLAS,Bienes,60121012,7502288014098,,,,,,TRUE,
7502288014104,STICKER CIRCULAR BODA PLATA,Bienes,60121012,7502288014104,,,,,,TRUE,
7502288014111,STICKER CIRCULAR BODA DORADO,Bienes,60121012,7502288014111,,,,,,TRUE,
7502288014128,SOBRE KRAFT CUMPLE FELIZ,Bienes,44121505,7502288014128,,,,,,TRUE,
7502288014135,SOBRE KRAFT CUMPLE FELICIDADES,Bienes,44121505,7502288014135,,,,,,TRUE,
7502288014142,SOBRE KRAFT CUMPLE REGALOS,Bienes,44121505,7502288014142,,,,,,TRUE,
7502288014159,SOBRE KRAFT CUMPLE PANDA,Bienes,44121505,7502288014159,,,,,,TRUE,
7502288014166,SOBRE KRAFT CUMPLE PRINCESA,Bienes,44121505,7502288014166,,,,,,TRUE,
7502288014173,SOBRE KRAFT CUMPLE CARROS,Bienes,44121505,7502288014173,,,,,,TRUE,
7502288014180,SOBRE KRAFT CUMPLE DEPORTES,Bienes,44121505,7502288014180,,,,,,TRUE,
7502288014197,SOBRE KRAFT CUMPLE ESPACIO,Bienes,44121505,7502288014197,,,,,,TRUE,
7502288014203,SOBRE KRAFT CUMPLE DINOSAURIOS,Bienes,44121505,7502288014203,,,,,,TRUE,
7502288014210,SOBRE KRAFT CUMPLE HOJAS VERDES,Bienes,44121505,7502288014210,,,,,,TRUE,
7502288014227,SOBRE KRAFT CUMPLE FLORES ROSAS,Bienes,44121505,7502288014227,,,,,,TRUE,
7502288014234,SOBRE KRAFT CUMPLE FLORES VINTAGE,Bienes,44121505,7502288014234,,,,,,TRUE,
7502288014241,SOBRE KRAFT CUMPLE PATRON,Bienes,44121505,7502288014241,,,,,,TRUE,
7502288014258,SOBRE KRAFT CUMPLE FLOR AMARILLA,Bienes,44121505,7502288014258,,,,,,TRUE,
7502288014265,SOBRE KRAFT CUMPLE HOJAS SEPIA,Bienes,44121505,7502288014265,,,,,,TRUE,
7502288014272,SOBRE TUTU ROSA,Bienes,44121505,7502288014272,,,,,,TRUE,
7502288014289,SOBRE BAILARINA,Bienes,44121505,7502288014289,,,,,,TRUE,
7502288014296,SOBRE LINEAS CIRCULOS,Bienes,44121505,7502288014296,,,,,,TRUE,
7502288014302,SOBRE SIRENA,Bienes,44121505,7502288014302,,,,,,TRUE,
7502288014319,SOBRE MARCO CIRCULAR,Bienes,44121505,7502288014319,,,,,,TRUE,
7502288014326,SOBRE NIÃ‘A FLORES,Bienes,44121505,7502288014326,,,,,,TRUE,
7502288014333,SOBRE CIRCULOS ROSA MELON,Bienes,44121505,7502288014333,,,,,,TRUE,
7502288014340,SOBRE MARIPOSAS,Bienes,44121505,7502288014340,,,,,,TRUE,
7502288014357,TAG MAMÃ MEJOR,Bienes,14111601,7502288014357,,,,,,TRUE,
7502288014364,TAG MAMÃ SUPER,Bienes,14111601,7502288014364,,,,,,TRUE,
7502288014371,TAG MAMÃ FELIZ DÃA A LA MEJOR,Bienes,14111601,7502288014371,,,,,,TRUE,
7502288014388,TAG MAMÃ TE AMO,Bienes,14111601,7502288014388,,,,,,TRUE,
7502288014395,TAG MAMÃ SUPER CORAZONES,Bienes,14111601,7502288014395,,,,,,TRUE,
7502288014401,TAG MAMÃ VINTAGE,Bienes,14111601,7502288014401,,,,,,TRUE,
7502288014418,TAG MAMÃ KRAFT VINTAGE,Bienes,14111601,7502288014418,,,,,,TRUE,
7502288014425,TAG MAMÃ KRAFT FLOR BOTON,Bienes,14111601,7502288014425,,,,,,TRUE,
7502288014432,TAG MAMÃ KRAFT HOJAS,Bienes,14111601,7502288014432,,,,,,TRUE,
7502288014449,TAG MAMÃ KRAFT MANDALA,Bienes,14111601,7502288014449,,,,,,TRUE,
7502288014456,TAG PAPÃ BIGOTE,Bienes,14111601,7502288014456,,,,,,TRUE,
7502288014463,TAG PAPÃ MOÃ‘O,Bienes,14111601,7502288014463,,,,,,TRUE,
7502288014470,TAG PAPÃ EL MEJOR,Bienes,14111601,7502288014470,,,,,,TRUE,
7502288014487,TAG PAPÃ GALAXIA,Bienes,14111601,7502288014487,,,,,,TRUE,
7502288014494,TAG PAPÃ SMOKING,Bienes,14111601,7502288014494,,,,,,TRUE,
7502288014500,TAG PAPA KRAFT CAMARA,Bienes,14111601,7502288014500,,,,,,TRUE,
7502288014517,TAG PAPA KRAFT BICICLETA,Bienes,14111601,7502288014517,,,,,,TRUE,
7502288014524,TAG PAPA KRAFT SOMBRERO,Bienes,14111601,7502288014524,,,,,,TRUE,
7502288014531,TAG PAPA KRAFT CHAPLIN,Bienes,14111601,7502288014531,,,,,,TRUE,
7502288014548,TAG GRADUACIÃ“N VIRRETES VOLANDO,Bienes,14111601,7502288014548,,,,,,TRUE,
7502288014555,TAG GRADUACIÃ“N VIRRETE FELICIDADES,Bienes,14111601,7502288014555,,,,,,TRUE,
7502288014562,TAG GRADUACIÃ“N TE HAS GRAGUADO,Bienes,14111601,7502288014562,,,,,,TRUE,
7502288014579,TAG GRADUACIÃ“N NEGRO,Bienes,14111601,7502288014579,,,,,,TRUE,
7502288014586,TAG GRADUACIÃ“N AZUL,Bienes,14111601,7502288014586,,,,,,TRUE,
7502288014593,TAG GRADUACIÃ“N ROSA,Bienes,14111601,7502288014593,,,,,,TRUE,
7502288014609,TAG GRADUACIÃ“N EMOJI,Bienes,14111601,7502288014609,,,,,,TRUE,
7502288014616,TAG GRADUACIÃ“N BANDERINES AZUL,Bienes,14111601,7502288014616,,,,,,TRUE,
7502288014623,TAG GRADUACIÃ“N BANDERINES ROSAS,Bienes,14111601,7502288014623,,,,,,TRUE,
7502288014630,TAG GRADUACIÃ“N KRAFT PUNTOS,Bienes,14111601,7502288014630,,,,,,TRUE,
7502288014647,TAG GRADUACIÃ“N KRAFT GRACIAS,Bienes,14111601,7502288014647,,,,,,TRUE,
7502288014654,TAG GRADUACIÃ“N KRAFT LO LOGRÃ‰,Bienes,14111601,7502288014654,,,,,,TRUE,
7502288014661,TAG GRADUACIÃ“N KRAFT,Bienes,14111601,7502288014661,,,,,,TRUE,
7502288014678,TAG GRADUACIÃ“N KRAFT LO LOGRASTE,Bienes,14111601,7502288014678,,,,,,TRUE,
7502288014685,TAG GRADUACIÃ“N KRAFT COLORES,Bienes,14111601,7502288014685,,,,,,TRUE,
7502288014692,TAG BAUTIZO PAJARO UNISEX,Bienes,14111601,7502288014692,,,,,,TRUE,
7502288014708,TAG BAUTIZO PAJARO AZUL,Bienes,14111601,7502288014708,,,,,,TRUE,
7502288014715,TAG BAUTIZO PAJARO ROSA,Bienes,14111601,7502288014715,,,,,,TRUE,
7502288014722,TAG BAUTIZO NUBES AZUL,Bienes,14111601,7502288014722,,,,,,TRUE,
7502288014739,TAG BAUTIZO NUBES ROSA,Bienes,14111601,7502288014739,,,,,,TRUE,
7502288014746,TAG BAUTIZO PAJARO AZUL VERDE,Bienes,55121619,7502288014746,,,,,,TRUE,
7502288014753,TAG BAUTIZO ANGEL AZUL,Bienes,55121619,7502288014753,,,,,,TRUE,
7502288014760,TAG BAUTIZO ANGEL ROSA,Bienes,55121619,7502288014760,,,,,,TRUE,
7502288014777,TAG COMUNIÃ“N CALIZ COLORES,Bienes,55121619,7502288014777,,,,,,TRUE,
7502288014784,TAG COMUNIÃ“N NIÃ‘O,Bienes,55121619,7502288014784,,,,,,TRUE,
7502288014791,TAG COMUNIÃ“N NIÃ‘A,Bienes,55121619,7502288014791,,,,,,TRUE,
7502288014807,TAG COMUNIÃ“N CRUZ PUNTOS AZUL,Bienes,55121619,7502288014807,,,,,,TRUE,
7502288014814,TAG COMUNIÃ“N CRUZ PUNTOS ROSA,Bienes,55121619,7502288014814,,,,,,TRUE,
7502288014821,TAG COMUNIÃ“N CALIZ AZUL,Bienes,55121619,7502288014821,,,,,,TRUE,
